fight_id,current_round,kd,sig_str,sig_str_pct,total_str,td_attempt,td_pct,sub_att,rev,ctrl_sec,head,body,leg,distance,clinch,ground,total_round,method
fight99,2,"[0, 0]","[[37, 62], [21, 61]]","[59.0, 34.0]","[[37, 62], [21, 61]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[17, 40], [11, 40]]","[[8, 10], [5, 16]]","[[12, 12], [5, 5]]","[[37, 62], [21, 61]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight99,3,"[0, 0]","[[29, 72], [38, 76]]","[40.0, 50.0]","[[29, 72], [40, 78]]","[[0, 1], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[16, 56], [20, 52]]","[[1, 2], [7, 13]]","[[12, 14], [11, 11]]","[[29, 72], [38, 76]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight100,1,"[0, 0]","[[43, 98], [44, 103]]","[43.0, 42.0]","[[43, 98], [47, 106]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[9, 11]","[[26, 77], [14, 68]]","[[17, 21], [13, 16]]","[[0, 0], [17, 19]]","[[42, 97], [43, 102]]","[[1, 1], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight100,2,"[0, 0]","[[59, 135], [54, 115]]","[43.0, 46.0]","[[60, 136], [55, 117]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[11, 30]","[[42, 111], [31, 87]]","[[17, 24], [13, 17]]","[[0, 0], [10, 11]]","[[51, 121], [45, 103]]","[[8, 14], [9, 12]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight100,3,"[0, 0]","[[69, 144], [50, 136]]","[47.0, 36.0]","[[69, 144], [50, 136]]","[[0, 3], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 0]","[[46, 116], [34, 118]]","[[23, 28], [11, 13]]","[[0, 0], [5, 5]]","[[68, 143], [49, 135]]","[[1, 1], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight102,1,"[0, 0]","[[7, 33], [20, 34]]","[21.0, 58.0]","[[16, 44], [48, 65]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 165]","[[5, 26], [17, 28]]","[[1, 3], [0, 3]]","[[1, 4], [3, 3]]","[[7, 31], [10, 20]]","[[0, 2], [0, 0]]","[[0, 0], [10, 14]]",,Decision - Unanimous
fight102,2,"[0, 0]","[[29, 76], [19, 41]]","[38.0, 46.0]","[[35, 85], [25, 47]]","[[0, 0], [2, 3]]","[0.0, 66.0]","[0, 0]","[0, 0]","[0, 64]","[[21, 68], [8, 27]]","[[5, 5], [6, 8]]","[[3, 3], [5, 6]]","[[28, 75], [19, 41]]","[[1, 1], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight102,3,"[0, 0]","[[7, 30], [17, 33]]","[23.0, 51.0]","[[11, 37], [21, 39]]","[[0, 1], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[7, 136]","[[3, 20], [11, 27]]","[[3, 8], [5, 5]]","[[1, 2], [1, 1]]","[[6, 27], [14, 27]]","[[1, 3], [1, 1]]","[[0, 0], [2, 5]]",,Decision - Unanimous
fight103,1,"[0, 0]","[[14, 42], [40, 72]]","[33.0, 55.0]","[[15, 43], [40, 72]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[13, 0]","[[11, 33], [23, 50]]","[[2, 6], [7, 10]]","[[1, 3], [10, 12]]","[[14, 42], [39, 71]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]",,Submission
fight103,2,"[0, 0]","[[16, 36], [49, 77]]","[44.0, 63.0]","[[23, 48], [57, 87]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 156]","[[14, 32], [38, 66]]","[[2, 4], [8, 8]]","[[0, 0], [3, 3]]","[[13, 32], [31, 48]]","[[1, 1], [0, 0]]","[[2, 3], [18, 29]]",,Submission
fight103,3,"[0, 0]","[[24, 45], [48, 68]]","[53.0, 70.0]","[[24, 47], [48, 68]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 1]","[0, 0]","[0, 49]","[[13, 33], [34, 50]]","[[7, 8], [9, 13]]","[[4, 4], [5, 5]]","[[23, 44], [45, 64]]","[[1, 1], [0, 0]]","[[0, 0], [3, 4]]",,Submission
fight104,1,"[0, 0]","[[14, 42], [20, 32]]","[33.0, 62.0]","[[15, 46], [34, 47]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[68, 34]","[[1, 24], [8, 17]]","[[6, 9], [8, 9]]","[[7, 9], [4, 6]]","[[12, 38], [13, 24]]","[[2, 4], [7, 8]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight104,2,"[0, 0]","[[15, 44], [20, 38]]","[34.0, 52.0]","[[22, 53], [34, 54]]","[[0, 3], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[124, 16]","[[2, 28], [12, 28]]","[[11, 14], [6, 8]]","[[2, 2], [2, 2]]","[[9, 36], [14, 30]]","[[6, 8], [6, 8]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight104,3,"[0, 0]","[[20, 48], [21, 43]]","[41.0, 48.0]","[[21, 51], [28, 52]]","[[0, 3], [0, 3]]","[0.0, 0.0]","[0, 0]","[0, 0]","[60, 40]","[[4, 27], [9, 29]]","[[6, 8], [5, 6]]","[[10, 13], [7, 8]]","[[17, 45], [18, 39]]","[[3, 3], [3, 4]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight106,1,"[0, 0]","[[19, 60], [9, 28]]","[31.0, 32.0]","[[19, 60], [9, 28]]","[[1, 1], [0, 1]]","[100.0, 0.0]","[0, 0]","[0, 0]","[6, 0]","[[11, 46], [4, 20]]","[[2, 5], [2, 5]]","[[6, 9], [3, 3]]","[[19, 60], [8, 27]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight106,2,"[0, 0]","[[26, 60], [14, 36]]","[43.0, 38.0]","[[26, 60], [14, 36]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 0]","[[12, 41], [6, 26]]","[[12, 14], [3, 5]]","[[2, 5], [5, 5]]","[[26, 60], [14, 35]]","[[0, 0], [0, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight106,3,"[0, 0]","[[40, 86], [12, 34]]","[46.0, 35.0]","[[42, 89], [13, 36]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[40, 0]","[[31, 74], [5, 22]]","[[9, 11], [3, 4]]","[[0, 1], [4, 8]]","[[37, 80], [12, 34]]","[[3, 6], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight108,1,"[0, 0]","[[25, 50], [24, 76]]","[50.0, 31.0]","[[25, 50], [25, 77]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[1, 0]","[0, 0]","[3, 0]","[[12, 35], [22, 69]]","[[5, 6], [1, 2]]","[[8, 9], [1, 5]]","[[25, 50], [23, 75]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight108,2,"[1, 1]","[[37, 67], [22, 80]]","[55.0, 27.0]","[[37, 67], [22, 80]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 2]","[[21, 49], [16, 70]]","[[8, 10], [1, 2]]","[[8, 8], [5, 8]]","[[37, 67], [22, 80]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight108,3,"[0, 0]","[[34, 78], [18, 80]]","[43.0, 22.0]","[[34, 78], [18, 80]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[3, 0]","[[28, 71], [13, 71]]","[[2, 3], [2, 2]]","[[4, 4], [3, 7]]","[[34, 76], [17, 76]]","[[0, 1], [1, 4]]","[[0, 1], [0, 0]]",,Decision - Unanimous
fight109,1,"[0, 0]","[[8, 34], [13, 40]]","[23.0, 32.0]","[[8, 34], [13, 40]]","[[0, 2], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[5, 28], [11, 38]]","[[3, 6], [2, 2]]","[[0, 0], [0, 0]]","[[7, 32], [12, 39]]","[[1, 2], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight109,2,"[0, 0]","[[18, 49], [19, 50]]","[36.0, 38.0]","[[18, 49], [19, 50]]","[[0, 1], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[16, 45], [15, 44]]","[[2, 4], [4, 6]]","[[0, 0], [0, 0]]","[[18, 49], [19, 50]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight109,3,"[1, 0]","[[18, 28], [5, 18]]","[64.0, 27.0]","[[27, 37], [7, 22]]","[[3, 4], [0, 0]]","[75.0, 0.0]","[0, 0]","[0, 0]","[234, 0]","[[16, 26], [3, 15]]","[[1, 1], [2, 3]]","[[1, 1], [0, 0]]","[[2, 6], [5, 17]]","[[1, 1], [0, 1]]","[[15, 21], [0, 0]]",,Decision - Unanimous
fight110,1,"[0, 0]","[[34, 69], [38, 54]]","[49.0, 70.0]","[[34, 69], [39, 55]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[16, 47], [16, 29]]","[[13, 14], [8, 9]]","[[5, 8], [14, 16]]","[[30, 64], [35, 51]]","[[4, 5], [3, 3]]","[[0, 0], [0, 0]]",,Decision - Split
fight110,2,"[0, 0]","[[34, 60], [44, 81]]","[56.0, 54.0]","[[34, 60], [48, 85]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 1]","[0, 0]","[0, 16]","[[23, 44], [27, 59]]","[[9, 12], [9, 13]]","[[2, 4], [8, 9]]","[[25, 51], [38, 70]]","[[9, 9], [6, 11]]","[[0, 0], [0, 0]]",,Decision - Split
fight110,3,"[0, 1]","[[32, 48], [43, 62]]","[66.0, 69.0]","[[45, 62], [85, 107]]","[[1, 2], [0, 1]]","[50.0, 0.0]","[0, 0]","[0, 0]","[18, 173]","[[24, 37], [34, 51]]","[[8, 11], [8, 10]]","[[0, 0], [1, 1]]","[[23, 37], [27, 36]]","[[5, 7], [10, 17]]","[[4, 4], [6, 9]]",,Decision - Split
fight111,1,"[0, 0]","[[2, 2], [1, 2]]","[100.0, 50.0]","[[29, 39], [3, 4]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[1, 0]","[0, 0]","[277, 0]","[[2, 2], [0, 0]]","[[0, 0], [0, 0]]","[[0, 0], [1, 2]]","[[2, 2], [1, 2]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight111,2,"[0, 0]","[[35, 67], [65, 118]]","[52.0, 55.0]","[[36, 68], [71, 126]]","[[0, 4], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 46]","[[20, 50], [58, 109]]","[[9, 11], [6, 8]]","[[6, 6], [1, 1]]","[[31, 62], [55, 102]]","[[4, 5], [4, 6]]","[[0, 0], [6, 10]]",,Decision - Unanimous
fight111,3,"[0, 0]","[[19, 38], [49, 82]]","[50.0, 59.0]","[[21, 40], [61, 94]]","[[2, 9], [1, 1]]","[22.0, 100.0]","[0, 0]","[0, 0]","[103, 29]","[[14, 32], [36, 68]]","[[3, 4], [11, 12]]","[[2, 2], [2, 2]]","[[18, 37], [36, 68]]","[[1, 1], [6, 7]]","[[0, 0], [7, 7]]",,Decision - Unanimous
fight112,1,"[0, 0]","[[2, 6], [23, 35]]","[33.0, 65.0]","[[4, 8], [44, 57]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[5, 235]","[[1, 3], [21, 30]]","[[1, 3], [1, 4]]","[[0, 0], [1, 1]]","[[2, 6], [4, 15]]","[[0, 0], [1, 1]]","[[0, 0], [18, 19]]",,Decision - Unanimous
fight112,2,"[0, 0]","[[10, 18], [5, 18]]","[55.0, 27.0]","[[14, 22], [22, 38]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 1]","[0, 0]","[0, 237]","[[5, 13], [5, 14]]","[[5, 5], [0, 4]]","[[0, 0], [0, 0]]","[[10, 18], [3, 16]]","[[0, 0], [0, 0]]","[[0, 0], [2, 2]]",,Decision - Unanimous
fight112,3,"[0, 0]","[[1, 4], [2, 4]]","[25.0, 50.0]","[[17, 24], [18, 33]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[1, 0]","[3, 272]","[[0, 3], [2, 4]]","[[0, 0], [0, 0]]","[[1, 1], [0, 0]]","[[1, 4], [2, 4]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight114,1,"[0, 0]","[[24, 59], [26, 51]]","[40.0, 50.0]","[[29, 64], [45, 71]]","[[0, 0], [3, 4]]","[0.0, 75.0]","[0, 1]","[0, 0]","[20, 109]","[[14, 45], [18, 41]]","[[8, 12], [4, 6]]","[[2, 2], [4, 4]]","[[19, 50], [12, 32]]","[[5, 9], [7, 8]]","[[0, 0], [7, 11]]",,Decision - Unanimous
fight114,2,"[0, 0]","[[13, 22], [12, 17]]","[59.0, 70.0]","[[16, 26], [44, 54]]","[[0, 0], [1, 4]]","[0.0, 25.0]","[0, 0]","[1, 1]","[52, 153]","[[6, 12], [6, 11]]","[[7, 10], [4, 4]]","[[0, 0], [2, 2]]","[[6, 12], [4, 6]]","[[7, 10], [5, 6]]","[[0, 0], [3, 5]]",,Decision - Unanimous
fight114,3,"[0, 0]","[[14, 44], [33, 49]]","[31.0, 67.0]","[[20, 50], [56, 78]]","[[0, 0], [0, 4]]","[0.0, 0.0]","[0, 0]","[0, 0]","[11, 67]","[[5, 34], [27, 42]]","[[8, 9], [3, 4]]","[[1, 1], [3, 3]]","[[14, 43], [25, 40]]","[[0, 1], [8, 9]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight115,1,"[0, 0]","[[60, 101], [17, 32]]","[59.0, 53.0]","[[68, 112], [20, 35]]","[[0, 3], [1, 3]]","[0.0, 33.0]","[0, 0]","[0, 0]","[55, 92]","[[44, 84], [17, 32]]","[[11, 12], [0, 0]]","[[5, 5], [0, 0]]","[[35, 61], [12, 25]]","[[22, 36], [4, 6]]","[[3, 4], [1, 1]]",,Decision - Unanimous
fight115,2,"[0, 0]","[[56, 90], [15, 31]]","[62.0, 48.0]","[[74, 112], [16, 32]]","[[0, 5], [2, 2]]","[0.0, 100.0]","[1, 0]","[0, 0]","[54, 96]","[[43, 76], [14, 30]]","[[12, 13], [1, 1]]","[[1, 1], [0, 0]]","[[36, 57], [12, 25]]","[[17, 29], [2, 4]]","[[3, 4], [1, 2]]",,Decision - Unanimous
fight115,3,"[0, 0]","[[33, 54], [19, 27]]","[61.0, 70.0]","[[75, 116], [22, 31]]","[[1, 2], [1, 3]]","[50.0, 33.0]","[0, 0]","[1, 0]","[125, 99]","[[23, 43], [18, 26]]","[[8, 9], [0, 0]]","[[2, 2], [1, 1]]","[[26, 42], [10, 16]]","[[3, 8], [5, 7]]","[[4, 4], [4, 4]]",,Decision - Unanimous
fight117,1,"[0, 0]","[[23, 92], [34, 89]]","[25.0, 38.0]","[[23, 92], [34, 89]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[16, 82], [29, 81]]","[[2, 4], [1, 4]]","[[5, 6], [4, 4]]","[[23, 92], [34, 89]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight117,2,"[0, 0]","[[21, 88], [65, 110]]","[23.0, 59.0]","[[21, 88], [65, 110]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[17, 80], [63, 107]]","[[1, 4], [2, 3]]","[[3, 4], [0, 0]]","[[21, 88], [62, 107]]","[[0, 0], [3, 3]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight117,3,"[0, 0]","[[19, 72], [42, 88]]","[26.0, 47.0]","[[19, 72], [44, 90]]","[[0, 2], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 20]","[[16, 65], [38, 81]]","[[1, 4], [2, 5]]","[[2, 3], [2, 2]]","[[19, 72], [42, 88]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight118,1,"[0, 1]","[[17, 23], [40, 91]]","[73.0, 43.0]","[[17, 23], [45, 108]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 90]","[[5, 6], [37, 88]]","[[2, 4], [2, 2]]","[[10, 13], [1, 1]]","[[17, 23], [13, 35]]","[[0, 0], [5, 5]]","[[0, 0], [22, 51]]",,Decision - Unanimous
fight118,2,"[0, 0]","[[22, 36], [22, 55]]","[61.0, 40.0]","[[22, 36], [22, 55]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[6, 0]","[[8, 16], [17, 41]]","[[6, 9], [3, 11]]","[[8, 11], [2, 3]]","[[21, 33], [22, 55]]","[[1, 1], [0, 0]]","[[0, 2], [0, 0]]",,Decision - Unanimous
fight118,3,"[0, 0]","[[12, 32], [16, 61]]","[37.0, 26.0]","[[12, 32], [17, 62]]","[[0, 1], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 14]","[[7, 19], [13, 52]]","[[4, 11], [2, 8]]","[[1, 2], [1, 1]]","[[11, 31], [14, 59]]","[[1, 1], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight119,1,"[0, 0]","[[23, 36], [27, 50]]","[63.0, 54.0]","[[23, 36], [27, 50]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[11, 21], [11, 29]]","[[7, 8], [15, 19]]","[[5, 7], [1, 2]]","[[20, 33], [25, 48]]","[[3, 3], [2, 2]]","[[0, 0], [0, 0]]",,Decision - Majority
fight119,2,"[0, 0]","[[27, 48], [32, 49]]","[56.0, 65.0]","[[29, 50], [32, 49]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[22, 41], [12, 27]]","[[3, 3], [18, 20]]","[[2, 4], [2, 2]]","[[23, 44], [27, 43]]","[[4, 4], [5, 6]]","[[0, 0], [0, 0]]",,Decision - Majority
fight119,3,"[0, 0]","[[53, 87], [38, 70]]","[60.0, 54.0]","[[54, 88], [38, 70]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[5, 0]","[[48, 80], [15, 44]]","[[4, 4], [19, 22]]","[[1, 3], [4, 4]]","[[41, 70], [29, 60]]","[[12, 17], [9, 10]]","[[0, 0], [0, 0]]",,Decision - Majority
fight120,1,"[0, 0]","[[24, 40], [26, 42]]","[60.0, 61.0]","[[24, 40], [27, 43]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[12, 0]","[[6, 13], [18, 34]]","[[6, 8], [2, 2]]","[[12, 19], [6, 6]]","[[21, 37], [22, 37]]","[[3, 3], [3, 4]]","[[0, 0], [1, 1]]",,Decision - Split
fight120,2,"[0, 0]","[[14, 24], [7, 17]]","[58.0, 41.0]","[[20, 30], [10, 20]]","[[1, 5], [0, 0]]","[20.0, 0.0]","[0, 0]","[0, 1]","[162, 2]","[[1, 4], [4, 14]]","[[5, 7], [2, 2]]","[[8, 13], [1, 1]]","[[9, 19], [6, 16]]","[[0, 0], [1, 1]]","[[5, 5], [0, 0]]",,Decision - Split
fight120,3,"[0, 0]","[[15, 19], [14, 21]]","[78.0, 66.0]","[[18, 22], [16, 23]]","[[4, 7], [0, 0]]","[57.0, 0.0]","[0, 0]","[0, 0]","[217, 0]","[[5, 8], [10, 16]]","[[6, 6], [1, 2]]","[[4, 5], [3, 3]]","[[13, 17], [13, 20]]","[[0, 0], [1, 1]]","[[2, 2], [0, 0]]",,Decision - Split
fight121,1,"[0, 0]","[[11, 30], [11, 24]]","[36.0, 45.0]","[[32, 58], [23, 38]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[5, 113]","[[5, 23], [7, 19]]","[[5, 6], [3, 4]]","[[1, 1], [1, 1]]","[[3, 20], [4, 16]]","[[5, 5], [5, 6]]","[[3, 5], [2, 2]]",,Decision - Majority
fight121,2,"[0, 0]","[[15, 28], [11, 29]]","[53.0, 37.0]","[[20, 33], [17, 35]]","[[0, 1], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[23, 49]","[[2, 14], [7, 23]]","[[7, 7], [1, 2]]","[[6, 7], [3, 4]]","[[12, 25], [7, 24]]","[[3, 3], [4, 5]]","[[0, 0], [0, 0]]",,Decision - Majority
fight121,3,"[0, 0]","[[17, 32], [25, 44]]","[53.0, 56.0]","[[44, 77], [38, 59]]","[[1, 2], [1, 1]]","[50.0, 100.0]","[0, 0]","[0, 0]","[146, 32]","[[8, 22], [16, 33]]","[[5, 6], [7, 9]]","[[4, 4], [2, 2]]","[[9, 23], [19, 36]]","[[4, 5], [6, 8]]","[[4, 4], [0, 0]]",,Decision - Majority
fight122,1,"[0, 1]","[[9, 14], [12, 31]]","[64.0, 38.0]","[[14, 22], [23, 42]]","[[2, 2], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[146, 24]","[[4, 8], [8, 24]]","[[0, 1], [4, 7]]","[[5, 5], [0, 0]]","[[6, 11], [9, 28]]","[[2, 2], [2, 2]]","[[1, 1], [1, 1]]",,Decision - Split
fight122,2,"[0, 0]","[[13, 17], [18, 48]]","[76.0, 37.0]","[[60, 66], [19, 49]]","[[1, 3], [0, 0]]","[33.0, 0.0]","[0, 0]","[0, 0]","[95, 8]","[[7, 11], [11, 37]]","[[2, 2], [4, 8]]","[[4, 4], [3, 3]]","[[11, 15], [16, 46]]","[[0, 0], [1, 1]]","[[2, 2], [1, 1]]",,Decision - Split
fight122,3,"[0, 0]","[[7, 11], [10, 18]]","[63.0, 55.0]","[[15, 21], [20, 28]]","[[1, 7], [0, 1]]","[14.0, 0.0]","[0, 0]","[0, 0]","[171, 0]","[[7, 11], [4, 11]]","[[0, 0], [6, 7]]","[[0, 0], [0, 0]]","[[4, 6], [8, 16]]","[[0, 0], [1, 1]]","[[3, 5], [1, 1]]",,Decision - Split
fight123,1,"[0, 0]","[[14, 32], [8, 23]]","[43.0, 34.0]","[[19, 37], [20, 37]]","[[0, 0], [4, 5]]","[0.0, 80.0]","[0, 0]","[0, 0]","[0, 180]","[[10, 28], [7, 22]]","[[3, 3], [0, 0]]","[[1, 1], [1, 1]]","[[14, 32], [8, 23]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight123,2,"[1, 0]","[[25, 47], [13, 28]]","[53.0, 46.0]","[[38, 61], [18, 33]]","[[0, 1], [4, 9]]","[0.0, 44.0]","[0, 0]","[0, 0]","[4, 144]","[[18, 40], [11, 26]]","[[6, 6], [2, 2]]","[[1, 1], [0, 0]]","[[21, 43], [13, 28]]","[[0, 0], [0, 0]]","[[4, 4], [0, 0]]",,Decision - Unanimous
fight123,3,"[0, 0]","[[27, 50], [19, 34]]","[54.0, 55.0]","[[41, 64], [29, 47]]","[[0, 0], [3, 7]]","[0.0, 42.0]","[1, 0]","[1, 0]","[27, 135]","[[24, 46], [15, 30]]","[[2, 3], [4, 4]]","[[1, 1], [0, 0]]","[[26, 49], [16, 30]]","[[1, 1], [1, 2]]","[[0, 0], [2, 2]]",,Decision - Unanimous
fight125,1,"[0, 0]","[[4, 9], [0, 6]]","[44.0, 0.0]","[[13, 18], [9, 16]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 207]","[[1, 4], [0, 4]]","[[2, 3], [0, 1]]","[[1, 2], [0, 1]]","[[4, 9], [0, 6]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Majority
fight125,2,"[0, 0]","[[0, 3], [6, 10]]","[0.0, 60.0]","[[7, 10], [47, 59]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[1, 0]","[0, 0]","[0, 253]","[[0, 3], [6, 9]]","[[0, 0], [0, 0]]","[[0, 0], [0, 1]]","[[0, 3], [1, 3]]","[[0, 0], [0, 0]]","[[0, 0], [5, 7]]",,Decision - Majority
fight125,3,"[0, 0]","[[2, 5], [13, 29]]","[40.0, 44.0]","[[5, 8], [36, 65]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[1, 0]","[1, 1]","[78, 191]","[[1, 4], [13, 29]]","[[0, 0], [0, 0]]","[[1, 1], [0, 0]]","[[2, 5], [0, 1]]","[[0, 0], [0, 0]]","[[0, 0], [13, 28]]",,Decision - Majority
fight126,1,"[0, 0]","[[24, 70], [32, 66]]","[34.0, 48.0]","[[24, 70], [32, 66]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[12, 53], [14, 43]]","[[8, 10], [12, 15]]","[[4, 7], [6, 8]]","[[24, 70], [31, 65]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight126,2,"[0, 0]","[[16, 50], [34, 74]]","[32.0, 45.0]","[[17, 51], [34, 74]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 0]","[[9, 39], [21, 55]]","[[3, 7], [12, 16]]","[[4, 4], [1, 3]]","[[16, 50], [34, 74]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight126,3,"[0, 0]","[[27, 65], [42, 94]]","[41.0, 44.0]","[[27, 65], [45, 98]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[1, 0]","[0, 1]","[39, 23]","[[11, 45], [27, 71]]","[[5, 8], [15, 19]]","[[11, 12], [0, 4]]","[[24, 62], [33, 84]]","[[3, 3], [2, 2]]","[[0, 0], [7, 8]]",,Decision - Unanimous
fight128,1,"[0, 0]","[[15, 20], [7, 12]]","[75.0, 58.0]","[[32, 39], [9, 14]]","[[2, 2], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[219, 0]","[[10, 15], [5, 9]]","[[2, 2], [1, 2]]","[[3, 3], [1, 1]]","[[7, 11], [7, 12]]","[[0, 0], [0, 0]]","[[8, 9], [0, 0]]",,Decision - Unanimous
fight128,2,"[0, 0]","[[25, 49], [13, 38]]","[51.0, 34.0]","[[25, 49], [13, 38]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[11, 33], [7, 28]]","[[7, 7], [1, 4]]","[[7, 9], [5, 6]]","[[25, 49], [13, 38]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,Decision - Unanimous
fight128,3,"[0, 0]","[[19, 35], [8, 25]]","[54.0, 32.0]","[[21, 38], [9, 26]]","[[1, 2], [0, 1]]","[50.0, 0.0]","[0, 1]","[0, 1]","[68, 10]","[[7, 22], [6, 21]]","[[4, 5], [2, 4]]","[[8, 8], [0, 0]]","[[17, 32], [8, 25]]","[[0, 0], [0, 0]]","[[2, 3], [0, 0]]",,Decision - Unanimous
