fight_id,current_round,kd,sig_str,sig_str_pct,total_str,td_attempt,td_pct,sub_att,rev,ctrl_sec,head,body,leg,distance,clinch,ground,total_round,method
fight104,2,"[1, 0]","[[5, 7], [1, 3]]","[71.0, 33.0]","[[5, 7], [1, 3]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[3, 0]","[[5, 7], [1, 3]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]","[[2, 3], [1, 3]]","[[0, 0], [0, 0]]","[[3, 4], [0, 0]]",,KO/TKO
fight105,1,"[0, 2]","[[14, 24], [5, 17]]","[58.0, 29.0]","[[43, 55], [9, 23]]","[[2, 4], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[264, 8]","[[12, 22], [5, 16]]","[[1, 1], [0, 1]]","[[1, 1], [0, 0]]","[[3, 6], [3, 11]]","[[1, 1], [2, 2]]","[[10, 17], [0, 4]]",,KO/TKO
fight105,2,"[0, 0]","[[20, 25], [2, 6]]","[80.0, 33.0]","[[27, 32], [6, 11]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[91, 0]","[[18, 23], [2, 6]]","[[1, 1], [0, 0]]","[[1, 1], [0, 0]]","[[3, 5], [1, 5]]","[[0, 0], [0, 0]]","[[17, 20], [1, 1]]",,KO/TKO
fight107,1,"[0, 0]","[[22, 49], [21, 46]]","[44.0, 45.0]","[[25, 52], [23, 49]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 24]","[[18, 45], [8, 28]]","[[1, 1], [7, 12]]","[[3, 3], [6, 6]]","[[20, 46], [20, 44]]","[[2, 3], [1, 2]]","[[0, 0], [0, 0]]",,KO/TKO
fight107,2,"[0, 1]","[[7, 15], [34, 62]]","[46.0, 54.0]","[[7, 15], [35, 63]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 23]","[[6, 12], [14, 37]]","[[1, 3], [15, 20]]","[[0, 0], [5, 5]]","[[6, 13], [14, 31]]","[[1, 2], [14, 20]]","[[0, 0], [6, 11]]",,KO/TKO
fight115,1,"[0, 0]","[[10, 15], [28, 51]]","[66.0, 54.0]","[[18, 24], [34, 57]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 1]","[0, 1]","[99, 147]","[[6, 10], [21, 39]]","[[1, 2], [5, 9]]","[[3, 3], [2, 3]]","[[7, 11], [11, 22]]","[[0, 0], [0, 0]]","[[3, 4], [17, 29]]",,KO/TKO
fight115,2,"[2, 0]","[[14, 17], [2, 4]]","[82.0, 50.0]","[[14, 17], [2, 4]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[3, 0]","[[14, 16], [1, 3]]","[[0, 1], [1, 1]]","[[0, 0], [0, 0]]","[[6, 9], [2, 4]]","[[3, 3], [0, 0]]","[[5, 5], [0, 0]]",,KO/TKO
fight116,1,"[0, 0]","[[26, 45], [10, 20]]","[57.0, 50.0]","[[30, 52], [10, 20]]","[[0, 1], [3, 5]]","[0.0, 60.0]","[0, 0]","[1, 0]","[58, 88]","[[26, 45], [5, 13]]","[[0, 0], [4, 6]]","[[0, 0], [1, 1]]","[[6, 25], [5, 13]]","[[2, 2], [5, 7]]","[[18, 18], [0, 0]]",,KO/TKO
fight116,2,"[0, 0]","[[5, 15], [35, 42]]","[33.0, 83.0]","[[7, 18], [43, 50]]","[[0, 1], [1, 3]]","[0.0, 33.0]","[0, 0]","[1, 0]","[8, 222]","[[5, 15], [32, 39]]","[[0, 0], [3, 3]]","[[0, 0], [0, 0]]","[[4, 14], [4, 4]]","[[1, 1], [1, 1]]","[[0, 0], [30, 37]]",,KO/TKO
fight117,1,"[0, 0]","[[8, 33], [26, 40]]","[24.0, 65.0]","[[8, 33], [28, 42]]","[[0, 1], [1, 3]]","[0.0, 33.0]","[0, 0]","[0, 0]","[0, 37]","[[4, 21], [10, 21]]","[[1, 5], [6, 8]]","[[3, 7], [10, 11]]","[[8, 33], [22, 36]]","[[0, 0], [4, 4]]","[[0, 0], [0, 0]]",,KO/TKO
fight117,2,"[0, 1]","[[2, 15], [13, 23]]","[13.0, 56.0]","[[2, 15], [13, 23]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[0, 13]","[[1, 13], [7, 17]]","[[1, 1], [2, 2]]","[[0, 1], [4, 4]]","[[2, 15], [8, 16]]","[[0, 0], [2, 2]]","[[0, 0], [3, 5]]",,KO/TKO
fight121,1,"[0, 0]","[[17, 37], [15, 34]]","[45.0, 44.0]","[[22, 44], [38, 60]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[100, 67]","[[8, 26], [12, 31]]","[[0, 0], [3, 3]]","[[9, 11], [0, 0]]","[[17, 37], [13, 31]]","[[0, 0], [2, 3]]","[[0, 0], [0, 0]]",,KO/TKO
fight121,2,"[1, 0]","[[31, 54], [14, 32]]","[57.0, 43.0]","[[31, 54], [14, 32]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 0]","[[22, 43], [11, 29]]","[[0, 1], [1, 1]]","[[9, 10], [2, 2]]","[[29, 52], [14, 32]]","[[0, 0], [0, 0]]","[[2, 2], [0, 0]]",,KO/TKO
fight132,1,"[0, 0]","[[13, 28], [11, 24]]","[46.0, 45.0]","[[14, 29], [11, 25]]","[[0, 0], [1, 5]]","[0.0, 20.0]","[0, 1]","[0, 0]","[0, 30]","[[6, 13], [4, 15]]","[[2, 8], [1, 1]]","[[5, 7], [6, 8]]","[[10, 23], [11, 24]]","[[3, 5], [0, 0]]","[[0, 0], [0, 0]]",,TKO - Doctor's Stoppage
fight132,2,"[0, 0]","[[45, 73], [6, 30]]","[61.0, 20.0]","[[45, 73], [6, 30]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 37]","[[22, 41], [5, 29]]","[[13, 22], [0, 0]]","[[10, 10], [1, 1]]","[[45, 73], [6, 30]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,TKO - Doctor's Stoppage
fight133,1,"[0, 0]","[[16, 54], [24, 58]]","[29.0, 41.0]","[[17, 55], [26, 60]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[31, 3]","[[9, 40], [18, 48]]","[[7, 14], [1, 4]]","[[0, 0], [5, 6]]","[[12, 49], [24, 57]]","[[4, 5], [0, 1]]","[[0, 0], [0, 0]]",,KO/TKO
fight133,2,"[0, 0]","[[18, 54], [37, 87]]","[33.0, 42.0]","[[24, 60], [39, 89]]","[[2, 3], [0, 0]]","[66.0, 0.0]","[0, 0]","[0, 0]","[36, 8]","[[13, 48], [30, 78]]","[[5, 5], [5, 6]]","[[0, 1], [2, 3]]","[[16, 51], [30, 78]]","[[1, 2], [7, 9]]","[[1, 1], [0, 0]]",,KO/TKO
fight135,1,"[0, 0]","[[5, 9], [4, 6]]","[55.0, 66.0]","[[10, 17], [16, 18]]","[[1, 3], [0, 0]]","[33.0, 0.0]","[2, 0]","[0, 0]","[258, 0]","[[3, 7], [4, 6]]","[[2, 2], [0, 0]]","[[0, 0], [0, 0]]","[[5, 9], [3, 5]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]",,KO/TKO
fight135,2,"[1, 0]","[[7, 11], [11, 19]]","[63.0, 57.0]","[[7, 11], [11, 19]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 0]","[[5, 9], [8, 16]]","[[1, 1], [0, 0]]","[[1, 1], [3, 3]]","[[7, 11], [10, 17]]","[[0, 0], [1, 2]]","[[0, 0], [0, 0]]",,KO/TKO
fight136,1,"[0, 0]","[[22, 39], [8, 18]]","[56.0, 44.0]","[[25, 43], [8, 20]]","[[0, 1], [0, 2]]","[0.0, 0.0]","[2, 0]","[0, 0]","[173, 9]","[[9, 19], [4, 12]]","[[13, 20], [3, 5]]","[[0, 0], [1, 1]]","[[7, 19], [5, 14]]","[[6, 11], [3, 4]]","[[9, 9], [0, 0]]",,KO/TKO
fight136,2,"[0, 0]","[[33, 52], [4, 10]]","[63.0, 40.0]","[[65, 86], [4, 10]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[1, 0]","[0, 0]","[88, 0]","[[29, 46], [3, 9]]","[[4, 5], [1, 1]]","[[0, 1], [0, 0]]","[[7, 18], [4, 9]]","[[3, 4], [0, 1]]","[[23, 30], [0, 0]]",,KO/TKO
fight146,1,"[0, 0]","[[13, 49], [9, 22]]","[26.0, 40.0]","[[13, 49], [9, 22]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[0, 30], [7, 18]]","[[5, 10], [2, 4]]","[[8, 9], [0, 0]]","[[13, 49], [9, 22]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,KO/TKO
fight146,2,"[0, 1]","[[2, 7], [12, 16]]","[28.0, 75.0]","[[2, 7], [12, 16]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 3]","[[0, 5], [11, 15]]","[[1, 1], [0, 0]]","[[1, 1], [1, 1]]","[[2, 7], [3, 7]]","[[0, 0], [0, 0]]","[[0, 0], [9, 9]]",,KO/TKO
fight147,1,"[1, 0]","[[8, 25], [5, 10]]","[32.0, 50.0]","[[12, 31], [7, 12]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[187, 0]","[[6, 15], [4, 9]]","[[1, 1], [0, 0]]","[[1, 9], [1, 1]]","[[4, 15], [5, 10]]","[[3, 3], [0, 0]]","[[1, 7], [0, 0]]",,TKO - Doctor's Stoppage
fight147,2,"[0, 0]","[[36, 67], [11, 48]]","[53.0, 22.0]","[[43, 77], [13, 50]]","[[1, 2], [1, 3]]","[50.0, 33.0]","[0, 0]","[0, 0]","[107, 36]","[[31, 62], [9, 45]]","[[1, 1], [2, 2]]","[[4, 4], [0, 1]]","[[29, 57], [10, 47]]","[[2, 2], [1, 1]]","[[5, 8], [0, 0]]",,TKO - Doctor's Stoppage
fight151,1,"[0, 0]","[[52, 104], [38, 95]]","[50.0, 40.0]","[[52, 104], [38, 95]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[31, 76], [28, 82]]","[[14, 20], [6, 9]]","[[7, 8], [4, 4]]","[[51, 102], [38, 95]]","[[1, 2], [0, 0]]","[[0, 0], [0, 0]]",,TKO - Doctor's Stoppage
fight151,2,"[0, 0]","[[52, 96], [30, 90]]","[54.0, 33.0]","[[52, 96], [30, 90]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 7]","[[34, 68], [15, 70]]","[[11, 17], [9, 14]]","[[7, 11], [6, 6]]","[[52, 96], [30, 89]]","[[0, 0], [0, 1]]","[[0, 0], [0, 0]]",,TKO - Doctor's Stoppage
fight153,1,"[0, 0]","[[23, 45], [26, 68]]","[51.0, 38.0]","[[28, 50], [27, 69]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[21, 0]","[[11, 27], [14, 47]]","[[6, 12], [12, 20]]","[[6, 6], [0, 1]]","[[23, 45], [26, 68]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,KO/TKO
fight153,2,"[0, 0]","[[14, 34], [74, 133]]","[41.0, 55.0]","[[17, 37], [78, 139]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[9, 25], [54, 104]]","[[2, 6], [18, 27]]","[[3, 3], [2, 2]]","[[13, 33], [67, 123]]","[[1, 1], [7, 10]]","[[0, 0], [0, 0]]",,KO/TKO
fight154,1,"[0, 0]","[[6, 16], [11, 17]]","[37.0, 64.0]","[[43, 53], [46, 55]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 178]","[[4, 11], [7, 13]]","[[0, 1], [0, 0]]","[[2, 4], [4, 4]]","[[3, 13], [6, 10]]","[[0, 0], [0, 0]]","[[3, 3], [5, 7]]",,KO/TKO
fight154,2,"[0, 0]","[[13, 25], [2, 3]]","[52.0, 66.0]","[[44, 60], [10, 13]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[1, 0]","[17, 84]","[[12, 21], [2, 3]]","[[1, 3], [0, 0]]","[[0, 1], [0, 0]]","[[2, 10], [2, 3]]","[[1, 1], [0, 0]]","[[10, 14], [0, 0]]",,KO/TKO
fight155,1,"[0, 0]","[[24, 39], [12, 38]]","[61.0, 31.0]","[[28, 43], [13, 39]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[1, 0]","[90, 16]","[[15, 25], [7, 30]]","[[7, 12], [2, 4]]","[[2, 2], [3, 4]]","[[14, 24], [10, 35]]","[[7, 12], [2, 3]]","[[3, 3], [0, 0]]",,KO/TKO
fight155,2,"[1, 0]","[[14, 20], [6, 11]]","[70.0, 54.0]","[[15, 21], [8, 14]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[1, 0]","[0, 0]","[8, 84]","[[8, 13], [3, 6]]","[[6, 7], [3, 5]]","[[0, 0], [0, 0]]","[[6, 10], [0, 4]]","[[3, 5], [4, 5]]","[[5, 5], [2, 2]]",,KO/TKO
fight159,1,"[0, 0]","[[29, 65], [22, 88]]","[44.0, 25.0]","[[32, 68], [24, 90]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[55, 0]","[[21, 56], [12, 73]]","[[4, 5], [3, 8]]","[[4, 4], [7, 7]]","[[25, 60], [22, 86]]","[[2, 2], [0, 2]]","[[2, 3], [0, 0]]",,KO/TKO
fight159,2,"[0, 0]","[[29, 44], [2, 19]]","[65.0, 10.0]","[[38, 53], [2, 19]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[84, 0]","[[27, 42], [1, 15]]","[[2, 2], [1, 4]]","[[0, 0], [0, 0]]","[[5, 9], [2, 19]]","[[0, 0], [0, 0]]","[[24, 35], [0, 0]]",,KO/TKO
fight162,1,"[0, 0]","[[12, 16], [0, 4]]","[75.0, 0.0]","[[15, 19], [0, 4]]","[[3, 7], [0, 0]]","[42.0, 0.0]","[0, 0]","[1, 1]","[268, 7]","[[3, 7], [0, 4]]","[[6, 6], [0, 0]]","[[3, 3], [0, 0]]","[[0, 3], [0, 3]]","[[5, 6], [0, 0]]","[[7, 7], [0, 1]]",,KO/TKO
fight162,2,"[0, 0]","[[39, 55], [1, 8]]","[70.0, 12.0]","[[58, 76], [1, 8]]","[[3, 4], [0, 0]]","[75.0, 0.0]","[0, 0]","[0, 0]","[259, 0]","[[35, 51], [1, 7]]","[[4, 4], [0, 1]]","[[0, 0], [0, 0]]","[[1, 8], [1, 8]]","[[1, 3], [0, 0]]","[[37, 44], [0, 0]]",,KO/TKO
fight163,1,"[0, 0]","[[31, 71], [36, 87]]","[43.0, 41.0]","[[35, 75], [37, 88]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[8, 17]","[[13, 39], [26, 77]]","[[16, 30], [9, 9]]","[[2, 2], [1, 1]]","[[21, 59], [30, 79]]","[[10, 12], [6, 8]]","[[0, 0], [0, 0]]",,KO/TKO
fight163,2,"[0, 1]","[[18, 34], [44, 75]]","[52.0, 58.0]","[[19, 35], [44, 75]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[14, 12]","[[7, 20], [32, 59]]","[[9, 12], [9, 13]]","[[2, 2], [3, 3]]","[[11, 23], [22, 45]]","[[7, 11], [8, 14]]","[[0, 0], [14, 16]]",,KO/TKO
fight166,1,"[0, 0]","[[40, 75], [20, 49]]","[53.0, 40.0]","[[46, 81], [20, 49]]","[[1, 3], [0, 0]]","[33.0, 0.0]","[1, 0]","[0, 0]","[141, 14]","[[28, 61], [12, 36]]","[[8, 10], [6, 10]]","[[4, 4], [2, 3]]","[[25, 50], [19, 47]]","[[1, 1], [1, 1]]","[[14, 24], [0, 1]]",,KO/TKO
fight166,2,"[0, 0]","[[14, 27], [0, 1]]","[51.0, 0.0]","[[17, 31], [0, 1]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[67, 0]","[[14, 26], [0, 1]]","[[0, 1], [0, 0]]","[[0, 0], [0, 0]]","[[2, 5], [0, 1]]","[[0, 0], [0, 0]]","[[12, 22], [0, 0]]",,KO/TKO
fight168,1,"[0, 1]","[[5, 15], [15, 24]]","[33.0, 62.0]","[[6, 16], [36, 46]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 1]","[0, 0]","[227, 30]","[[4, 14], [9, 17]]","[[1, 1], [5, 6]]","[[0, 0], [1, 1]]","[[5, 13], [8, 17]]","[[0, 0], [3, 3]]","[[0, 2], [4, 4]]",,KO/TKO
fight168,2,"[0, 1]","[[0, 0], [6, 7]]","[0.0, 85.0]","[[0, 0], [6, 7]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 2]","[[0, 0], [5, 6]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]","[[0, 0], [4, 5]]","[[0, 0], [0, 0]]","[[0, 0], [2, 2]]",,KO/TKO
fight169,1,"[0, 0]","[[49, 85], [18, 49]]","[57.0, 36.0]","[[49, 85], [18, 49]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[21, 52], [8, 35]]","[[8, 13], [6, 8]]","[[20, 20], [4, 6]]","[[49, 82], [18, 48]]","[[0, 3], [0, 1]]","[[0, 0], [0, 0]]",,KO/TKO
fight169,2,"[0, 1]","[[65, 109], [27, 50]]","[59.0, 54.0]","[[66, 110], [31, 55]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[4, 71]","[[45, 79], [24, 45]]","[[13, 19], [3, 5]]","[[7, 11], [0, 0]]","[[57, 99], [20, 42]]","[[4, 4], [2, 2]]","[[4, 6], [5, 6]]",,KO/TKO
fight171,1,"[0, 0]","[[5, 11], [64, 80]]","[45.0, 80.0]","[[5, 11], [81, 100]]","[[0, 0], [2, 5]]","[0.0, 40.0]","[0, 1]","[0, 0]","[8, 212]","[[4, 10], [56, 72]]","[[1, 1], [5, 5]]","[[0, 0], [3, 3]]","[[3, 7], [15, 18]]","[[2, 4], [11, 15]]","[[0, 0], [38, 47]]",,KO/TKO
fight171,2,"[0, 1]","[[8, 16], [11, 21]]","[50.0, 52.0]","[[8, 16], [11, 21]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 2]","[[7, 15], [11, 21]]","[[1, 1], [0, 0]]","[[0, 0], [0, 0]]","[[8, 16], [8, 16]]","[[0, 0], [1, 1]]","[[0, 0], [2, 4]]",,KO/TKO
fight172,1,"[0, 0]","[[15, 30], [14, 41]]","[50.0, 34.0]","[[15, 30], [14, 41]]","[[0, 1], [1, 2]]","[0.0, 50.0]","[0, 0]","[1, 0]","[15, 27]","[[11, 25], [12, 38]]","[[3, 4], [1, 2]]","[[1, 1], [1, 1]]","[[10, 25], [8, 33]]","[[3, 3], [5, 6]]","[[2, 2], [1, 2]]",,KO/TKO
fight172,2,"[1, 0]","[[13, 39], [11, 44]]","[33.0, 25.0]","[[13, 39], [14, 47]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[42, 4]","[[9, 32], [9, 39]]","[[4, 7], [2, 5]]","[[0, 0], [0, 0]]","[[12, 35], [10, 42]]","[[1, 4], [1, 2]]","[[0, 0], [0, 0]]",,KO/TKO
fight174,1,"[0, 0]","[[18, 47], [20, 63]]","[38.0, 31.0]","[[18, 47], [20, 63]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[5, 29], [13, 53]]","[[9, 12], [1, 2]]","[[4, 6], [6, 8]]","[[17, 44], [19, 62]]","[[1, 3], [1, 1]]","[[0, 0], [0, 0]]",,KO/TKO
fight174,2,"[0, 1]","[[8, 29], [34, 52]]","[27.0, 65.0]","[[17, 41], [56, 75]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[1, 2]","[0, 0]","[147, 5]","[[5, 24], [31, 48]]","[[1, 3], [3, 4]]","[[2, 2], [0, 0]]","[[4, 23], [28, 46]]","[[0, 0], [6, 6]]","[[4, 6], [0, 0]]",,KO/TKO
fight180,1,"[0, 0]","[[20, 43], [16, 45]]","[46.0, 35.0]","[[28, 52], [16, 45]]","[[2, 2], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[83, 0]","[[13, 36], [9, 33]]","[[6, 6], [3, 8]]","[[1, 1], [4, 4]]","[[17, 35], [15, 44]]","[[1, 2], [1, 1]]","[[2, 6], [0, 0]]",,KO/TKO
fight180,2,"[1, 0]","[[11, 22], [4, 13]]","[50.0, 30.0]","[[11, 22], [4, 13]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 0]","[[9, 19], [1, 10]]","[[2, 3], [1, 1]]","[[0, 0], [2, 2]]","[[11, 22], [4, 13]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,KO/TKO
fight181,1,"[0, 0]","[[35, 84], [53, 89]]","[41.0, 59.0]","[[35, 84], [56, 92]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 91]","[[28, 75], [25, 58]]","[[6, 8], [19, 22]]","[[1, 1], [9, 9]]","[[26, 74], [29, 59]]","[[7, 8], [15, 17]]","[[2, 2], [9, 13]]",,KO/TKO
fight181,2,"[0, 0]","[[13, 53], [75, 107]]","[24.0, 70.0]","[[14, 54], [79, 111]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 7]","[[12, 50], [47, 77]]","[[1, 2], [26, 28]]","[[0, 1], [2, 2]]","[[9, 39], [39, 59]]","[[4, 14], [36, 48]]","[[0, 0], [0, 0]]",,KO/TKO
fight189,1,"[0, 0]","[[5, 9], [14, 22]]","[55.0, 63.0]","[[5, 10], [16, 24]]","[[2, 3], [0, 0]]","[66.0, 0.0]","[2, 0]","[0, 0]","[137, 114]","[[2, 6], [12, 19]]","[[0, 0], [2, 3]]","[[3, 3], [0, 0]]","[[3, 3], [1, 4]]","[[0, 1], [0, 0]]","[[2, 5], [13, 18]]",,KO/TKO
fight189,2,"[0, 0]","[[1, 4], [17, 24]]","[25.0, 70.0]","[[7, 10], [21, 28]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[1, 0]","[34, 178]","[[1, 2], [14, 21]]","[[0, 1], [2, 2]]","[[0, 1], [1, 1]]","[[0, 2], [0, 0]]","[[1, 1], [4, 4]]","[[0, 1], [13, 20]]",,KO/TKO
fight192,1,"[0, 0]","[[18, 68], [16, 40]]","[26.0, 40.0]","[[18, 68], [16, 40]]","[[0, 0], [2, 2]]","[0.0, 100.0]","[0, 0]","[0, 0]","[0, 30]","[[11, 54], [6, 24]]","[[5, 11], [5, 10]]","[[2, 3], [5, 6]]","[[17, 67], [15, 39]]","[[1, 1], [1, 1]]","[[0, 0], [0, 0]]",,KO/TKO
fight192,2,"[1, 0]","[[24, 69], [9, 26]]","[34.0, 34.0]","[[25, 70], [10, 27]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[4, 0]","[[16, 53], [3, 18]]","[[5, 10], [2, 4]]","[[3, 6], [4, 4]]","[[17, 59], [9, 25]]","[[3, 3], [0, 1]]","[[4, 7], [0, 0]]",,KO/TKO
fight194,1,"[0, 0]","[[15, 44], [21, 48]]","[34.0, 43.0]","[[18, 50], [24, 51]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[39, 42]","[[4, 28], [12, 36]]","[[1, 3], [4, 6]]","[[10, 13], [5, 6]]","[[11, 37], [13, 35]]","[[2, 3], [6, 9]]","[[2, 4], [2, 4]]",,KO/TKO
fight194,2,"[0, 1]","[[20, 48], [21, 47]]","[41.0, 44.0]","[[21, 49], [26, 53]]","[[1, 2], [1, 1]]","[50.0, 100.0]","[0, 0]","[0, 0]","[24, 50]","[[7, 32], [15, 41]]","[[8, 11], [4, 4]]","[[5, 5], [2, 2]]","[[19, 47], [18, 43]]","[[0, 0], [0, 1]]","[[1, 1], [3, 3]]",,KO/TKO
fight195,1,"[0, 0]","[[21, 53], [14, 39]]","[39.0, 35.0]","[[23, 56], [18, 44]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[6, 20], [10, 33]]","[[7, 14], [4, 6]]","[[8, 19], [0, 0]]","[[14, 44], [9, 31]]","[[7, 9], [5, 8]]","[[0, 0], [0, 0]]",,KO/TKO
fight195,2,"[0, 3]","[[7, 30], [43, 76]]","[23.0, 56.0]","[[11, 34], [44, 78]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[26, 14]","[[5, 21], [36, 67]]","[[1, 5], [6, 7]]","[[1, 4], [1, 2]]","[[4, 25], [19, 44]]","[[3, 4], [23, 29]]","[[0, 1], [1, 3]]",,KO/TKO
fight201,1,"[0, 0]","[[43, 117], [50, 87]]","[36.0, 57.0]","[[43, 117], [50, 87]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[15, 0]","[[24, 93], [23, 55]]","[[16, 20], [3, 4]]","[[3, 4], [24, 28]]","[[36, 100], [38, 71]]","[[6, 14], [12, 16]]","[[1, 3], [0, 0]]",,KO/TKO
fight201,2,"[0, 0]","[[48, 83], [54, 87]]","[57.0, 62.0]","[[48, 83], [54, 87]]","[[0, 2], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[19, 6]","[[23, 53], [39, 69]]","[[24, 28], [3, 4]]","[[1, 2], [12, 14]]","[[42, 76], [39, 67]]","[[6, 7], [15, 20]]","[[0, 0], [0, 0]]",,KO/TKO
fight202,1,"[0, 0]","[[32, 65], [20, 47]]","[49.0, 42.0]","[[37, 70], [20, 47]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 2]","[[13, 45], [8, 29]]","[[4, 4], [6, 11]]","[[15, 16], [6, 7]]","[[32, 65], [18, 45]]","[[0, 0], [2, 2]]","[[0, 0], [0, 0]]",,KO/TKO
fight202,2,"[1, 0]","[[37, 76], [18, 41]]","[48.0, 43.0]","[[37, 76], [18, 41]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 0]","[[27, 63], [7, 30]]","[[2, 4], [7, 7]]","[[8, 9], [4, 4]]","[[36, 75], [18, 41]]","[[0, 0], [0, 0]]","[[1, 1], [0, 0]]",,KO/TKO
fight209,1,"[0, 0]","[[16, 45], [28, 67]]","[35.0, 41.0]","[[17, 46], [28, 67]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 0]","[[7, 33], [14, 49]]","[[8, 11], [6, 10]]","[[1, 1], [8, 8]]","[[16, 45], [26, 63]]","[[0, 0], [2, 4]]","[[0, 0], [0, 0]]",,KO/TKO
fight209,2,"[1, 0]","[[14, 37], [23, 54]]","[37.0, 42.0]","[[14, 37], [23, 54]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 0]","[[6, 28], [17, 45]]","[[5, 6], [4, 5]]","[[3, 3], [2, 4]]","[[13, 36], [22, 53]]","[[0, 0], [1, 1]]","[[1, 1], [0, 0]]",,KO/TKO
