fight_id,current_round,kd,sig_str,sig_str_pct,total_str,td_attempt,td_pct,sub_att,rev,ctrl_sec,head,body,leg,distance,clinch,ground,total_round,method
fight164,3,"[0, 0]","[[42, 83], [51, 103]]","[50.0, 49.0]","[[44, 85], [51, 103]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[40, 79], [27, 71]]","[[1, 3], [18, 26]]","[[1, 1], [6, 6]]","[[40, 81], [43, 93]]","[[2, 2], [8, 10]]","[[0, 0], [0, 0]]",,KO/TKO
fight169,1,"[0, 0]","[[19, 34], [11, 25]]","[55.0, 44.0]","[[20, 35], [12, 26]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[73, 0]","[[10, 25], [5, 15]]","[[4, 4], [5, 7]]","[[5, 5], [1, 3]]","[[13, 26], [9, 22]]","[[1, 1], [2, 2]]","[[5, 7], [0, 1]]",,KO/TKO
fight169,2,"[0, 0]","[[23, 35], [11, 25]]","[65.0, 44.0]","[[34, 48], [12, 26]]","[[1, 2], [0, 3]]","[50.0, 0.0]","[0, 0]","[0, 0]","[133, 13]","[[16, 26], [8, 19]]","[[3, 5], [3, 6]]","[[4, 4], [0, 0]]","[[9, 18], [10, 24]]","[[5, 5], [1, 1]]","[[9, 12], [0, 0]]",,KO/TKO
fight169,3,"[1, 0]","[[31, 42], [3, 12]]","[73.0, 25.0]","[[42, 55], [3, 13]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[127, 0]","[[29, 40], [3, 11]]","[[1, 1], [0, 1]]","[[1, 1], [0, 0]]","[[5, 12], [3, 12]]","[[0, 0], [0, 0]]","[[26, 30], [0, 0]]",,KO/TKO
fight187,1,"[0, 0]","[[42, 123], [39, 89]]","[34.0, 43.0]","[[42, 123], [40, 90]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[6, 2]","[[27, 100], [22, 72]]","[[12, 19], [2, 2]]","[[3, 4], [15, 15]]","[[41, 122], [38, 86]]","[[1, 1], [0, 0]]","[[0, 0], [1, 3]]",,KO/TKO
fight187,2,"[0, 0]","[[73, 154], [51, 94]]","[47.0, 54.0]","[[75, 156], [51, 95]]","[[0, 0], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[52, 128], [31, 73]]","[[18, 22], [11, 12]]","[[3, 4], [9, 9]]","[[60, 139], [41, 83]]","[[13, 15], [10, 11]]","[[0, 0], [0, 0]]",,KO/TKO
fight187,3,"[1, 0]","[[40, 79], [32, 54]]","[50.0, 59.0]","[[45, 87], [33, 55]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[14, 4]","[[34, 71], [16, 35]]","[[6, 8], [3, 3]]","[[0, 0], [13, 16]]","[[27, 64], [27, 49]]","[[10, 12], [5, 5]]","[[3, 3], [0, 0]]",,KO/TKO
fight189,1,"[0, 0]","[[33, 63], [18, 30]]","[52.0, 60.0]","[[39, 70], [21, 33]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 1]","[0, 1]","[110, 34]","[[28, 56], [14, 24]]","[[5, 6], [2, 4]]","[[0, 1], [2, 2]]","[[21, 49], [17, 29]]","[[8, 10], [1, 1]]","[[4, 4], [0, 0]]",,KO/TKO
fight189,2,"[0, 0]","[[19, 31], [15, 22]]","[61.0, 68.0]","[[29, 41], [23, 30]]","[[3, 3], [1, 1]]","[100.0, 100.0]","[0, 2]","[0, 1]","[203, 61]","[[18, 30], [15, 20]]","[[0, 0], [0, 2]]","[[1, 1], [0, 0]]","[[3, 7], [5, 12]]","[[0, 0], [0, 0]]","[[16, 24], [10, 10]]",,KO/TKO
fight189,3,"[0, 0]","[[1, 6], [1, 2]]","[16.0, 50.0]","[[3, 8], [2, 3]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 1]","[0, 0]","[96, 0]","[[1, 6], [0, 1]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]","[[1, 6], [1, 2]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,KO/TKO
fight195,1,"[0, 0]","[[13, 25], [6, 13]]","[52.0, 46.0]","[[13, 25], [6, 13]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 1]","[0, 0]","[0, 10]","[[1, 7], [3, 8]]","[[7, 11], [0, 0]]","[[5, 7], [3, 5]]","[[13, 25], [6, 13]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,KO/TKO
fight195,2,"[0, 0]","[[8, 30], [9, 16]]","[26.0, 56.0]","[[8, 30], [9, 16]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 0]","[[3, 17], [5, 12]]","[[3, 7], [0, 0]]","[[2, 6], [4, 4]]","[[8, 30], [9, 16]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",,KO/TKO
fight195,3,"[1, 0]","[[5, 8], [1, 2]]","[62.0, 50.0]","[[5, 8], [1, 2]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[1, 0]","[[3, 5], [0, 1]]","[[2, 3], [0, 0]]","[[0, 0], [1, 1]]","[[3, 6], [1, 2]]","[[0, 0], [0, 0]]","[[2, 2], [0, 0]]",,KO/TKO
fight203,1,"[0, 0]","[[22, 53], [10, 24]]","[41.0, 41.0]","[[40, 73], [11, 25]]","[[1, 1], [0, 0]]","[100.0, 0.0]","[0, 0]","[0, 0]","[183, 0]","[[22, 53], [9, 23]]","[[0, 0], [1, 1]]","[[0, 0], [0, 0]]","[[11, 38], [10, 24]]","[[6, 8], [0, 0]]","[[5, 7], [0, 0]]",,KO/TKO
fight203,2,"[0, 0]","[[8, 11], [2, 3]]","[72.0, 66.0]","[[21, 28], [6, 7]]","[[3, 3], [0, 1]]","[100.0, 0.0]","[1, 0]","[0, 0]","[256, 21]","[[7, 10], [1, 2]]","[[1, 1], [1, 1]]","[[0, 0], [0, 0]]","[[1, 2], [1, 2]]","[[0, 0], [1, 1]]","[[7, 9], [0, 0]]",,KO/TKO
fight203,3,"[0, 1]","[[1, 2], [2, 3]]","[50.0, 66.0]","[[1, 2], [2, 3]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[0, 1]","[[1, 2], [2, 3]]","[[0, 0], [0, 0]]","[[0, 0], [0, 0]]","[[1, 2], [1, 2]]","[[0, 0], [0, 0]]","[[0, 0], [1, 1]]",,KO/TKO
fight215,1,"[0, 0]","[[10, 11], [17, 20]]","[90.0, 85.0]","[[14, 15], [27, 34]]","[[2, 4], [0, 4]]","[50.0, 0.0]","[0, 1]","[0, 0]","[63, 198]","[[0, 0], [5, 7]]","[[9, 10], [5, 6]]","[[1, 1], [7, 7]]","[[1, 1], [2, 4]]","[[9, 10], [15, 16]]","[[0, 0], [0, 0]]",,KO/TKO
fight215,2,"[0, 0]","[[2, 2], [13, 14]]","[100.0, 92.0]","[[6, 13], [24, 28]]","[[2, 3], [2, 3]]","[66.0, 66.0]","[0, 0]","[0, 0]","[161, 104]","[[2, 2], [5, 6]]","[[0, 0], [3, 3]]","[[0, 0], [5, 5]]","[[0, 0], [4, 4]]","[[0, 0], [7, 7]]","[[2, 2], [2, 3]]",,KO/TKO
fight215,3,"[0, 0]","[[4, 4], [18, 25]]","[100.0, 72.0]","[[9, 9], [29, 40]]","[[0, 1], [2, 3]]","[0.0, 66.0]","[0, 0]","[0, 0]","[0, 190]","[[0, 0], [11, 14]]","[[0, 0], [3, 3]]","[[4, 4], [4, 8]]","[[4, 4], [0, 2]]","[[0, 0], [6, 10]]","[[0, 0], [12, 13]]",,KO/TKO
fight216,1,"[0, 0]","[[18, 31], [17, 42]]","[58.0, 40.0]","[[21, 36], [20, 45]]","[[0, 1], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[92, 17]","[[6, 18], [4, 25]]","[[10, 11], [7, 10]]","[[2, 2], [6, 7]]","[[12, 23], [14, 36]]","[[6, 8], [3, 6]]","[[0, 0], [0, 0]]",,TKO - Doctor's Stoppage
fight216,2,"[0, 0]","[[10, 27], [12, 25]]","[37.0, 48.0]","[[16, 39], [14, 28]]","[[1, 2], [0, 0]]","[50.0, 0.0]","[0, 0]","[0, 0]","[155, 11]","[[7, 22], [6, 15]]","[[2, 4], [1, 5]]","[[1, 1], [5, 5]]","[[5, 20], [10, 21]]","[[0, 2], [1, 3]]","[[5, 5], [1, 1]]",,TKO - Doctor's Stoppage
fight216,3,"[0, 0]","[[4, 9], [4, 17]]","[44.0, 23.0]","[[5, 10], [4, 17]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[14, 0]","[[3, 8], [0, 12]]","[[1, 1], [3, 4]]","[[0, 0], [1, 1]]","[[3, 8], [4, 17]]","[[1, 1], [0, 0]]","[[0, 0], [0, 0]]",,TKO - Doctor's Stoppage
fight231,1,"[1, 0]","[[43, 106], [23, 64]]","[40.0, 35.0]","[[52, 115], [25, 66]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[63, 54]","[[39, 96], [22, 62]]","[[4, 7], [1, 2]]","[[0, 3], [0, 0]]","[[32, 84], [13, 50]]","[[5, 10], [10, 14]]","[[6, 12], [0, 0]]",,KO/TKO
fight231,2,"[0, 0]","[[77, 148], [52, 108]]","[52.0, 48.0]","[[80, 152], [66, 123]]","[[0, 0], [1, 2]]","[0.0, 50.0]","[0, 0]","[0, 0]","[19, 32]","[[53, 117], [50, 104]]","[[23, 30], [2, 4]]","[[1, 1], [0, 0]]","[[64, 127], [46, 97]]","[[8, 14], [6, 11]]","[[5, 7], [0, 0]]",,KO/TKO
fight231,3,"[1, 0]","[[15, 45], [8, 25]]","[33.0, 32.0]","[[15, 45], [8, 25]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 0]","[[8, 38], [4, 21]]","[[4, 4], [1, 1]]","[[3, 3], [3, 3]]","[[13, 43], [8, 24]]","[[1, 1], [0, 1]]","[[1, 1], [0, 0]]",,KO/TKO
fight232,1,"[0, 0]","[[10, 20], [3, 16]]","[50.0, 18.0]","[[22, 34], [5, 18]]","[[1, 5], [0, 1]]","[20.0, 0.0]","[0, 0]","[0, 0]","[108, 89]","[[3, 12], [1, 14]]","[[6, 7], [2, 2]]","[[1, 1], [0, 0]]","[[2, 10], [0, 11]]","[[7, 9], [3, 5]]","[[1, 1], [0, 0]]",,KO/TKO
fight232,2,"[0, 0]","[[20, 49], [13, 35]]","[40.0, 37.0]","[[35, 64], [20, 43]]","[[0, 2], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[27, 112]","[[14, 43], [6, 28]]","[[5, 5], [6, 6]]","[[1, 1], [1, 1]]","[[11, 38], [5, 23]]","[[9, 11], [8, 12]]","[[0, 0], [0, 0]]",,KO/TKO
fight232,3,"[0, 0]","[[2, 16], [11, 17]]","[12.0, 64.0]","[[4, 19], [11, 17]]","[[0, 3], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[54, 0]","[[2, 15], [11, 17]]","[[0, 1], [0, 0]]","[[0, 0], [0, 0]]","[[1, 14], [9, 15]]","[[1, 2], [2, 2]]","[[0, 0], [0, 0]]",,KO/TKO
fight241,1,"[0, 0]","[[26, 65], [19, 35]]","[40.0, 54.0]","[[28, 67], [27, 43]]","[[0, 4], [0, 1]]","[0.0, 0.0]","[0, 0]","[0, 0]","[160, 7]","[[20, 57], [12, 24]]","[[5, 7], [4, 6]]","[[1, 1], [3, 5]]","[[13, 36], [7, 15]]","[[13, 29], [12, 20]]","[[0, 0], [0, 0]]",,KO/TKO
fight241,2,"[0, 0]","[[10, 24], [13, 19]]","[41.0, 68.0]","[[20, 34], [48, 57]]","[[0, 0], [1, 1]]","[0.0, 100.0]","[0, 0]","[0, 0]","[18, 202]","[[6, 19], [10, 13]]","[[2, 3], [1, 2]]","[[2, 2], [2, 4]]","[[6, 13], [8, 13]]","[[3, 8], [1, 2]]","[[1, 3], [4, 4]]",,KO/TKO
fight241,3,"[1, 0]","[[6, 20], [4, 17]]","[30.0, 23.0]","[[6, 20], [4, 17]]","[[0, 0], [0, 0]]","[0.0, 0.0]","[0, 0]","[0, 0]","[2, 0]","[[6, 19], [4, 16]]","[[0, 1], [0, 1]]","[[0, 0], [0, 0]]","[[5, 19], [4, 17]]","[[0, 0], [0, 0]]","[[1, 1], [0, 0]]",,KO/TKO
